,Twitter Handle,Created At,ID,Tweet Text,State,Branch,Last Name,First Name,Party
6095,JamaalBowmanNY,2022-04-08 23:45:26,1512577387963236364,"@JaySonTafari @XXL The bias is real. But 3000, Cole, and Kendrick are incredible.",New York 16th District,U.S. Representative,Bowman,Jamaal,D
6096,JamaalBowmanNY,2022-04-08 23:44:43,1512577207893479430,@GeniusesqAx @XXL Taken way too soon. He was dope and on his way to be one of the greatest. Same with Big Pun. https://t.co/05s8d60wI1,New York 16th District,U.S. Representative,Bowman,Jamaal,D
6097,JamaalBowmanNY,2022-04-08 23:43:36,1512576926451478532,@__enterprise__ @XXL Ye is dope. But I can name 20 emcees better than him.,New York 16th District,U.S. Representative,Bowman,Jamaal,D
6098,JamaalBowmanNY,2022-04-08 23:42:57,1512576762370306050,"@PolyticalAnimal @XXL True. Love Kendrick, J Cole, and 3000. Black Thought and many others.",New York 16th District,U.S. Representative,Bowman,Jamaal,D
6099,JamaalBowmanNY,2022-04-08 23:41:54,1512576498129158148,@stosybo @XXL Love Biggie and Pac. Can’t put everyone in the top five. They would probably be 6 and 7.,New York 16th District,U.S. Representative,Bowman,Jamaal,D
6100,JamaalBowmanNY,2022-04-08 22:16:37,1512555037989421056,"@XXL Rakim 
Nas
KRS-One 
Jay-Z
Ghostface Killah",New York 16th District,U.S. Representative,Bowman,Jamaal,D
6101,JamaalBowmanNY,2022-04-08 21:20:17,1512540860730204163,"RT @RepBarbaraLee: A joyous day here at the White House celebrating the extraordinary #JusticeJackson! 

Grateful to be here for this truly…",New York 16th District,U.S. Representative,Bowman,Jamaal,D
6102,JamaalBowmanNY,2022-04-08 19:30:00,1512513107410653185,.@NationalAction is on fire this week bringing together leaders across the country who believe and act with the con… https://t.co/z1Vr0zENiG,New York 16th District,U.S. Representative,Bowman,Jamaal,D
6103,JamaalBowmanNY,2022-04-08 17:04:30,1512476490402828288,"RT @RepBowman: It is an honor to be at the White House today for Justice Ketanji Brown Jackson's swearing in.

I would not have been able t…",New York 16th District,U.S. Representative,Bowman,Jamaal,D
6104,JamaalBowmanNY,2022-04-08 16:00:03,1512460271742246914,"Title 42 is ending, let's work on more immigration reform @POTUS! https://t.co/9A4k6ZRuTh",New York 16th District,U.S. Representative,Bowman,Jamaal,D
6105,JamaalBowmanNY,2022-04-08 13:56:55,1512429283670691841,We say gay. Proud to join neighbors in Yonkers for an evening of fun! https://t.co/40t3PDRtiH,New York 16th District,U.S. Representative,Bowman,Jamaal,D
6106,MondaireJones,2022-04-11 18:24:47,1513583857899126789,"As the first Black woman on the Supreme Court, Ketanji Brown Jackson brings a voice our law has never truly heard.… https://t.co/PBmsirPAso",New York 17th District,U.S. Representative,Jones,Mondaire,D
6107,MondaireJones,2022-04-11 12:54:22,1513500704354222080,@OsseChi @ebottcher Face gawd.,New York 17th District,U.S. Representative,Jones,Mondaire,D
6108,MondaireJones,2022-04-10 21:22:31,1513266198187851778,RT @RepMondaire: I was honored to receive the Child Care Council of Westchester’s Legislative Leadership Award in recognition of my efforts…,New York 17th District,U.S. Representative,Jones,Mondaire,D
6109,MondaireJones,2022-04-09 01:03:15,1512596973089607690,"RT @KevinFreyTV: Jackson will not change the court’s balance of power.

But @MondaireJones argues in controversial cases, her dissents will…",New York 17th District,U.S. Representative,Jones,Mondaire,D
6110,MondaireJones,2022-04-08 23:13:47,1512569424439562244,Will Justice Thomas now recuse himself from matters arising under this year’s Senate election in Georgia? https://t.co/S7H9P8vPSN,New York 17th District,U.S. Representative,Jones,Mondaire,D
6111,MondaireJones,2022-04-08 01:32:04,1512241835686739974,RT @RepMondaire: I was overwhelmed with emotion watching the eminently qualified Ketanji Brown Jackson confirmed as the first Black woman S…,New York 17th District,U.S. Representative,Jones,Mondaire,D
6112,MondaireJones,2022-04-07 18:38:35,1512137781212073986,That’s Justice Ketanji Brown Jackson to you.,New York 17th District,U.S. Representative,Jones,Mondaire,D
6113,MondaireJones,2022-04-07 16:53:26,1512111316537913346,Cory Booker deserves to preside over this. 🥳 https://t.co/mdC8Wfb9bc,New York 17th District,U.S. Representative,Jones,Mondaire,D
6114,MondaireJones,2022-04-07 14:13:05,1512070964900630543,"RT @NavigatorSurvey: As the Senate prepares to vote on Judge Ketanji Brown Jackson’s nomination, our polling finds that Americans trust Pre…",New York 17th District,U.S. Representative,Jones,Mondaire,D
6115,MondaireJones,2022-04-07 02:13:28,1511889867126591493,"RT @KevinMKruse: Just as a reminder, when a white supremacist slaughtered 49 Muslims at two mosques in New Zealand in 2019, he said that “t…",New York 17th District,U.S. Representative,Jones,Mondaire,D
6116,MondaireJones,2022-04-06 23:16:00,1511845206211055620,"RT @commondreams: ""This isn't just bad policy. It's bad politics,"" said @MondaireJones. ""If Democrats lose ground in the midterms, people l…",New York 17th District,U.S. Representative,Jones,Mondaire,D
6117,MondaireJones,2022-04-06 18:24:40,1511771888527282187,People recognize that poverty is a policy choice — one that Joe Manchin is making for millions of working families.… https://t.co/exiGOVdWU0,New York 17th District,U.S. Representative,Jones,Mondaire,D
6118,MondaireJones,2022-04-06 17:33:04,1511758902874054657,"It’s scary, and the only way to stop it is to expand the Court. https://t.co/SvmVq6rpdg",New York 17th District,U.S. Representative,Jones,Mondaire,D
6119,MondaireJones,2022-04-06 14:57:21,1511719717693710336,"I agree, @POTUS. https://t.co/YhUopYFjYW",New York 17th District,U.S. Representative,Jones,Mondaire,D
6120,MondaireJones,2022-04-06 14:03:06,1511706065334935552,"RT @Elijah4Senate: 🧵*BREAKING NEWS* 🧵

After we beat him by almost 10,000 votes in 2020, perennial candidate Bill Weber announced he’s runn…",New York 17th District,U.S. Representative,Jones,Mondaire,D
6121,MondaireJones,2022-04-05 21:49:31,1511461055456763913,Up next: cancellation. https://t.co/Rrq30Mly6P,New York 17th District,U.S. Representative,Jones,Mondaire,D
6122,MondaireJones,2022-04-05 18:50:08,1511415911986651141,"RT @evertonblairjr: While I’m relieved by the likely favorable outcome, let this KBJ confirmation process be a reminder to aspiring leaders…",New York 17th District,U.S. Representative,Jones,Mondaire,D
6123,MondaireJones,2022-04-05 16:41:19,1511383493238001681,"I was honored to attend the 11th Annual Rockland County Haiti Relief Gala. In Congress, I am so proud to be standin… https://t.co/Ewnoj7sceM",New York 17th District,U.S. Representative,Jones,Mondaire,D
6124,RepSeanMaloney,2022-04-11 17:43:01,1513573348508373008,"🎨 🖌Calling all #NY18 high school students!
 
The 2022 #CongressionalArtCompetition is open for submissions. Student… https://t.co/ALAPemH0Qz",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6125,RepSeanMaloney,2022-04-10 22:07:01,1513277398242013187,"Nearly half of all young people living with HIV are unaware of their status. 

In honor of National Youth HIV + AID… https://t.co/LF7cCIhxQg",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6126,RepSeanMaloney,2022-04-10 15:02:09,1513170476692082691,"I want to wish everyone who is celebrating, a very happy and blessed #PalmSunday! https://t.co/X7hYWd36cE",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6127,RepSeanMaloney,2022-04-08 21:48:28,1512547953600311300,RT @OliviaLeachNews: Congressman @RepSeanMaloney was in Middletown today to supply $3.5 million dollars in funding to replace a major water…,New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6128,RepSeanMaloney,2022-04-08 19:47:03,1512517396795465732,"No form of infrastructure has a more direct impact on the health of our communities than water systems.
 
Today, I… https://t.co/Z2to23dAa3",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6129,RepSeanMaloney,2022-04-07 21:31:02,1512181179889467392,"What we are seeing out of Bucha and across Ukraine is nothing short of war crimes.

Last night, the House passed a… https://t.co/IIlDbhHjCj",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6130,RepSeanMaloney,2022-04-07 19:22:33,1512148844548665351,"Today, Judge Ketanji Brown Jackson made history.

Congrats soon-to-be Justice Jackson! You’ve inspired our nation a… https://t.co/kqzc9fdoyt",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6131,RepSeanMaloney,2022-04-07 16:16:27,1512102011369664518,I've heard from small businesses across the Hudson Valley about how federal COVID relief kept their businesses aflo… https://t.co/sRJyvADWIA,New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6132,RepSeanMaloney,2022-04-06 16:09:08,1511737781973921796,"Thanks to the Infrastructure Law, $289 million is on the way to lower energy costs for New Yorkers!
 
I'm proud to… https://t.co/pj3151MzXZ",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6133,RepSeanMaloney,2022-04-04 23:49:43,1511128917167513601,"Patients with congenital anomalies need timely and continuous care. Unfortunately, many are refused coverage for ne… https://t.co/0Otfqhddzb",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6134,RepSeanMaloney,2022-04-04 19:05:33,1511057402845671427,"Happy #NationalLibraryWeek everyone! 
 
Libraries are vital resources for our communities, sparking curiosity and a… https://t.co/pFoTGRG8cX",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6135,RepSeanMaloney,2022-04-02 15:42:01,1510281407913943055,Wishing a peaceful time of reflection during this holy month of #Ramadan to everyone celebrating in New York and ac… https://t.co/2AVGJ7AP75,New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6136,RepSeanMaloney,2022-04-01 18:00:51,1509953958290284551,"This #AutismAcceptanceMonth, we celebrate individuals with autism and recommit to creating and growing more inclusi… https://t.co/rT2PbFb1fS",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6137,RepSeanMaloney,2022-03-31 22:16:01,1509655785160298502,"No one, and I mean NO ONE, should have to ration life-saving medication. Today, I proudly voted for a $35/month cap… https://t.co/v82MrRg10w",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6138,RepSeanMaloney,2022-03-31 19:07:38,1509608373477588997,Thank you @POTUS for taking this decisive action to lower gas prices and ensure hard-working Americans don't pay th… https://t.co/cc4Q3lOVh6,New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6139,RepSeanMaloney,2022-03-31 18:26:21,1509597986497740813,"Today, we lift up trans voices in honor of #TransDayofVisibility. To trans people across the world — we see you, he… https://t.co/SjNND3XwPi",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6140,RepSeanMaloney,2022-03-31 15:15:07,1509549860793552896,"Yesterday, I had the pleasure of speaking with some amazing West Point cadets during their visit to our nation's ca… https://t.co/DMzf41Cxcu",New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6141,RepSeanMaloney,2022-03-30 21:33:01,1509282575210192904,Community comes first: I’m thrilled to share that I’ve secured nearly $20 million to fund important community proje… https://t.co/wWz49D3vOK,New York 18th District,U.S. Representative,Maloney,Sean Patrick,D
6142,RepDelgado,2022-04-11 18:00:01,1513577625926737923,"Tax Day is April 18th. Before then, make sure you have what you need to file, avoid delays, and get your return. Fo… https://t.co/Xy5WnArlV5",New York 19th District,U.S. Representative,Delgado,Antonio,D
6143,RepDelgado,2022-04-11 13:00:02,1513502131273097225,"Today, my staff will be out in #NY19 for mobile office hours. Mobile office hours are an opportunity for constituen… https://t.co/Pca2sAmbfW",New York 19th District,U.S. Representative,Delgado,Antonio,D
6144,RepDelgado,2022-04-09 21:07:15,1512899969333743617,"On Monday, my team is holding mobile office hours at the Nassau Town Hall &amp; Fort Plain Free Library. For folks who… https://t.co/gvSKfGmPcN",New York 19th District,U.S. Representative,Delgado,Antonio,D
6145,RepDelgado,2022-04-09 18:42:14,1512863475986489349,"Here’s a quick recap of my week: 
✅Pushed to ensure fair market access for American dairy farmers
✅Voted to provide… https://t.co/r3kFtiYmBL",New York 19th District,U.S. Representative,Delgado,Antonio,D
6146,RepDelgado,2022-04-09 15:09:53,1512810035939844100,"The #BipartisanInfrastructureLaw continues to deliver for our state and communities. New York will receive $2,162,2… https://t.co/BXOzaKlhtE",New York 19th District,U.S. Representative,Delgado,Antonio,D
6147,RepDelgado,2022-04-08 21:12:51,1512538989063979013,"On Monday, members of my staff will be out in #NY19 to answer your questions about Social Security, the IRS, VA ben… https://t.co/Y6Rbvzytk7",New York 19th District,U.S. Representative,Delgado,Antonio,D
6148,RepDelgado,2022-04-08 18:03:23,1512491307297648648,"During #NationalLibraryWeek, I am grateful for all of our #NY19 librarians who work so hard to help our communities… https://t.co/bL5maEwExa",New York 19th District,U.S. Representative,Delgado,Antonio,D
6149,RepDelgado,2022-04-08 16:44:08,1512471363558256640,New Yorkers continue to face higher prices at the gas pump &amp; on their home heating bills – they need relief now.… https://t.co/AmYNXkSJ4b,New York 19th District,U.S. Representative,Delgado,Antonio,D
6150,RepDelgado,2022-04-07 21:06:07,1512174906380898310,My statement on today’s history-making confirmation of Justice Ketanji Brown Jackson to the U.S. Supreme Court:… https://t.co/TTbtVFNwDX,New York 19th District,U.S. Representative,Delgado,Antonio,D
6151,RepDelgado,2022-04-07 18:06:48,1512129780988223493,"For over two years, restaurants &amp; small businesses have faced severe challenges caused by the pandemic. Today, I vo… https://t.co/Lnj3MWySXT",New York 19th District,U.S. Representative,Delgado,Antonio,D
6152,RepDelgado,2022-04-07 14:06:20,1512069267805511699,"Starting today, local Social Security offices will restore in-person services, including for people without an appo… https://t.co/uMAdAPPkcp",New York 19th District,U.S. Representative,Delgado,Antonio,D
6153,RepDelgado,2022-04-06 21:06:56,1511812724388515845,I joined a bipartisan group of my colleagues in urging the administration to ensure that Canada lives up to its com… https://t.co/lZTyA4Nydf,New York 19th District,U.S. Representative,Delgado,Antonio,D
6154,RepDelgado,2022-04-06 18:18:58,1511770454754742281,"Today, I spoke with folks from @NYAEYC about their work to promote early care and education for New York State chil… https://t.co/ZWfIWe9nkG",New York 19th District,U.S. Representative,Delgado,Antonio,D
6155,RepDelgado,2022-04-06 15:34:06,1511728965634994179,"Yesterday, a new order was signed to strengthen the #AffordableCareAct. Fixing the ""family glitch"" loophole will lo… https://t.co/Vi44O4vh2h",New York 19th District,U.S. Representative,Delgado,Antonio,D
6156,RepDelgado,2022-04-05 21:56:51,1511462899193192449,"It was nice joining students from Bard College today and speaking with them about my education, path to public serv… https://t.co/utG2rFObIP",New York 19th District,U.S. Representative,Delgado,Antonio,D
6157,RepDelgado,2022-04-05 18:44:53,1511414588578934787,Excited to announce that my bipartisan Military Spouse Hiring Act now has 100 cosponsors in the House. After months… https://t.co/CxR3dVxOL1,New York 19th District,U.S. Representative,Delgado,Antonio,D
6158,RepDelgado,2022-04-05 14:42:21,1511353553973096450,I was honored to join folks at the @NYSBCTC legislative breakfast this morning. I'm proud to have helped pass the… https://t.co/hA8cbnzD2T,New York 19th District,U.S. Representative,Delgado,Antonio,D
6159,RepDelgado,2022-04-04 21:23:43,1511092173936205832,Reminder: my office is currently accepting artwork for the Congressional Art Competition. Learn more about the comp… https://t.co/X66CGBDX3P,New York 19th District,U.S. Representative,Delgado,Antonio,D
6160,RepPaulTonko,2022-04-11 14:16:34,1513521394432229378,Honored this morning to join Rensselaer County Honor-A-Vet to recognize the life and service of Henry E. Leavitt.… https://t.co/Rp2MRd91Jl,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6161,RepPaulTonko,2022-04-09 13:52:45,1512790623530754053,"As long as we continue to rely on fossil fuels, Big Oil will keep #RippingOffAmericans.
 
Instead of doubling down… https://t.co/QoVqbog7rY",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6162,RepPaulTonko,2022-04-08 16:20:55,1512465521299673101,"RT @RepScottPeters: On Monday, @IPCC_CH gave us another stark warning: we are running out of time to avoid dangerous climate change. 

Yest…",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6163,RepPaulTonko,2022-04-08 14:25:33,1512436490168639488,Today @RepScottPeters and I introduced the Federal CDR Leadership Act to jump-start carbon removal in the United St… https://t.co/UzB5JEnc7J,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6164,RepPaulTonko,2022-04-07 18:47:46,1512140091178766339,Congratulations to Judge Ketanji Brown Jackson on her historic confirmation as Associate Justice of the Supreme Cou… https://t.co/4F0q2jhQU2,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6165,RepPaulTonko,2022-04-07 16:44:43,1512109122996551682,"Our Capital Region restaurants and small businesses have made it clear that they need more relief. Today, I was pro… https://t.co/N5a6O67HCa",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6166,RepPaulTonko,2022-04-06 21:59:31,1511825956910084100,"Thrilled that @POTUS just signed the Postal Service Reform Act into law! 

For months I’ve pushed to advance this l… https://t.co/4F3EJ8MYD9",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6167,RepPaulTonko,2022-04-06 19:57:13,1511795181208674313,I applaud the Biden Administration’s action today to extend the pause on student loan repayment through August 31st… https://t.co/wt4yb2tAmp,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6168,RepPaulTonko,2022-04-06 18:23:38,1511771629872943108,"The application process for Fiscal Year 2023 Community Project Funding is now open!

To help your organization or m… https://t.co/tGsCLe2wT0",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6169,RepPaulTonko,2022-04-06 18:03:27,1511766550088499208,Today I grilled Big Oil execs on the rising price of gas that is hurting Americans at the pump. We must hold this i… https://t.co/9gH405Ku4W,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6170,RepPaulTonko,2022-04-05 15:12:36,1511361168383823884,Had a wonderful meeting with local members from the Coalition for Medicare Choices to discuss the importance of Med… https://t.co/Su3WVdv0TS,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6171,RepPaulTonko,2022-04-04 20:56:01,1511085204198334472,For months I pressed for action to address the disruptive air &amp; noise pollution caused by trains sitting idle in St… https://t.co/q9k7kaBY6Z,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6172,RepPaulTonko,2022-04-04 16:27:25,1511017606857302016,Big win as my Horseracing Integrity and Safety Act (HISA) is ruled constitutional.  I fought for years to make this… https://t.co/P9i5mFCRUM,New York 20th District,U.S. Representative,Tonko,Paul D.,D
6173,RepPaulTonko,2022-04-04 15:02:45,1510996299545468932,"When workers win, America wins.

Congratulations to @amazonlabor on their historic organizing victory!  Every worke… https://t.co/DiDI5iIxig",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6174,RepPaulTonko,2022-04-03 12:35:30,1510596856283344898,"Last week I took action to

✅Support Americans fighting addiction
✅Reduce home energy bills for families
✅Repair ou… https://t.co/C9OAmH3Vvh",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6175,RepPaulTonko,2022-04-01 13:56:00,1509892336876089351,"With the pause on student loan payments set to expire in a month, I joined my colleagues to urge the White House to… https://t.co/5GdYaTfhlb",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6176,RepPaulTonko,2022-03-31 20:40:21,1509631707334520844,"Americans should not have to forego food, childcare, or medicine to afford energy payments. That’s why I supported… https://t.co/4t3dJoPjiY",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6177,RepPaulTonko,2022-03-31 18:32:07,1509599439173783563,"Americans pay more than 10 times the price of insulin compared to other high-income countries.

I'm supporting the… https://t.co/i8Lm0fWED1",New York 20th District,U.S. Representative,Tonko,Paul D.,D
6178,RepStefanik,2022-04-11 19:21:00,1513598004791496706,"I am proud to support legislation that protects family farms and businesses!
https://t.co/YtFOiCbLkn",New York 21st District,U.S. Representative,Stefanik,Elise,R
6179,RepStefanik,2022-04-11 18:21:00,1513582905137770504,District No. 3 Fire Department’s work has been critical to keeping our Plattsburgh community safe for fifty years.… https://t.co/avzOFmpmDf,New York 21st District,U.S. Representative,Stefanik,Elise,R
6180,RepStefanik,2022-04-11 17:16:00,1513566547398254595,"On day one, Joe Biden launched his war on American energy when he killed the Keystone XL pipeline.
 
Now, gas price… https://t.co/flCdez161y",New York 21st District,U.S. Representative,Stefanik,Elise,R
6181,RepStefanik,2022-04-11 16:24:39,1513553626068926475,"I have been leading the charge calling on New York State to END its harmful fiber fee.
 
Every New York family shou… https://t.co/qDQ7BviyOK",New York 21st District,U.S. Representative,Stefanik,Elise,R
6182,RepStefanik,2022-04-11 14:31:43,1513525206039547909,A new poll shows Americans overwhelmingly disapprove of Biden’s handling of the unprecedented crises he and House D… https://t.co/hlX1sCsaFd,New York 21st District,U.S. Representative,Stefanik,Elise,R
6183,RepStefanik,2022-04-10 19:39:00,1513240146665222146,Border security is national security.,New York 21st District,U.S. Representative,Stefanik,Elise,R
6184,RepStefanik,2022-04-10 15:34:00,1513178490320953352,"OVER TWO MILLION.
 
The number of illegal crossings of our the southern border under Joe Biden’s failed leadership.",New York 21st District,U.S. Representative,Stefanik,Elise,R
6185,RepStefanik,2022-04-10 13:33:20,1513148123346046981,Happy Palm Sunday to #NY21!,New York 21st District,U.S. Representative,Stefanik,Elise,R
6186,RepStefanik,2022-04-09 18:34:00,1512861401072783366,"Democrats have doubled down on their anti-energy agenda.

They have caused the price of gas to skyrocket.

This is… https://t.co/l27kpNdw4j",New York 21st District,U.S. Representative,Stefanik,Elise,R
6187,RepStefanik,2022-04-09 13:33:00,1512785651845849090,"There’s a crisis on our southern border.
 
But Joe Biden is removing a critical tool to deter illegal immigration.
 
KEEP Title 42.",New York 21st District,U.S. Representative,Stefanik,Elise,R
6188,RepStefanik,2022-04-08 22:00:00,1512550857287512067,"Inflation is outpacing wages.
 
This is a tax on EVERY American.",New York 21st District,U.S. Representative,Stefanik,Elise,R
6189,RepStefanik,2022-04-08 21:25:00,1512542046552305667,"Joe Biden and House Democrats have doubled down on their failed Far-Left agenda.
 
They are to blame for the crises… https://t.co/Rj0i3Ge71P",New York 21st District,U.S. Representative,Stefanik,Elise,R
6190,RepStefanik,2022-04-08 20:45:00,1512531980813942790,"The Biden Administration is STILL masking toddlers in Head Start programs.
 
This is DETRIMENTAL to our children’s… https://t.co/iG04o84Fxs",New York 21st District,U.S. Representative,Stefanik,Elise,R
6191,RepStefanik,2022-04-08 19:45:00,1512516880698785794,"I am proud to join this legislation to support our #NY21 family-owned farms and businesses.
https://t.co/tRBbFNXNim",New York 21st District,U.S. Representative,Stefanik,Elise,R
6192,RepStefanik,2022-04-08 18:45:00,1512501781447675905,"New York State’s fiber fee is harmful to expanding broadband to rural communities.
 
I’m calling on Governor Hochul… https://t.co/wfuP1lozDn",New York 21st District,U.S. Representative,Stefanik,Elise,R
6193,RepStefanik,2022-04-08 17:31:00,1512483158654021635,"The Biden Administration is still imposing mask mandates on children under the age of five.
 
This is woefully out… https://t.co/4CZy9o1BrC",New York 21st District,U.S. Representative,Stefanik,Elise,R
6194,RepStefanik,2022-04-08 16:15:00,1512464033491742726,"New York State’s failed bail reform has fueled skyrocketing crime.
 
Hochul must COMPLETELY repeal it.
 
Anything l… https://t.co/nGyns5ufJv",New York 21st District,U.S. Representative,Stefanik,Elise,R
6195,RepStefanik,2022-04-08 14:37:14,1512439430975528960,"Bring back American oil production.
 
Unleash American energy DOMINANCE.",New York 21st District,U.S. Representative,Stefanik,Elise,R
6196,claudiatenney,2022-04-11 04:33:43,1513374713262784520,RT @michaelgwaltz: Thank you Britain for giving Ukraine these missiles after months of the Biden Admin’s refusal because they were too “esc…,New York 22nd District,U.S. Representative,Tenney,Claudia,R
6197,claudiatenney,2022-04-11 04:31:51,1513374242410319873,RT @RepWaltzPress: Rep. Waltz joined fellow members of Congress in a letter urging Attorney General Garland to ensure a fair &amp; objective in…,New York 22nd District,U.S. Representative,Tenney,Claudia,R
6198,claudiatenney,2022-04-11 04:27:00,1513373023776169989,"Of course, millions spent by Russia to manipulate the leftist environmentalists. https://t.co/yeH1X0NVjn",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6199,claudiatenney,2022-04-11 04:21:33,1513371650141691905,"RT @JamesEHiggins: Democrat solution to spiking gas prices: eliminate oil and gas drilling on Federal land; make this policy a ""centerpiece…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6200,claudiatenney,2022-04-11 04:21:21,1513371600976031750,"RT @JamesEHiggins: Did you know?...Actual name of NY's disastrous bail ""reform"" is the ""Bail Elimination Act of 2019."" Devious Dems saw tha…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6201,claudiatenney,2022-04-11 04:18:35,1513370904331436033,"Biden has always been a talentless, serial liar who has used his political office to enrich himself and his family. https://t.co/WlhefSABty",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6202,claudiatenney,2022-04-11 00:27:51,1513312840337313792,"RT @RepTenney: Click the link below to find out how I voted today and why! We may not always agree, but I constantly strive to deliver tran…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6203,claudiatenney,2022-04-11 00:27:39,1513312787656855555,RT @RepTenney: I was honored this morning to participate in my first @HSBCgop Subcommittee hearing as the newly named Ranking Member. Burde…,New York 22nd District,U.S. Representative,Tenney,Claudia,R
6204,claudiatenney,2022-04-11 00:27:26,1513312732631740421,"RT @RepTenney: In February, 55% of all Southern Border encounters were expelled under Title 42. This was 91,513 individuals.

Now, Biden wa…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6205,claudiatenney,2022-04-11 00:27:19,1513312704932593671,"RT @RepTenney: This week, Team Tenney presented the Broome-Tioga BOCES Oak Tree Program with a proclamation recognizing April as Autism Awa…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6206,claudiatenney,2022-04-11 00:27:04,1513312642936545285,"RT @RepTenney: Last week, I had the privilege of speaking with Rabbi Levi Slonim of @JewishBU. We discussed the Acts of Routine Kindness (A…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6207,claudiatenney,2022-04-11 00:26:48,1513312575278231552,"RT @RepTenney: 🚨🚨Big Tech must be held accountable for interfering in our elections!🚨🚨

Twitter must answer for its interference in the 202…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6208,claudiatenney,2022-04-11 00:26:30,1513312498975391745,"RT @RepTenney: Big Tech oligarchs have grown far too powerful, censoring any speech that challenges their preferred narrative and handpicke…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6209,claudiatenney,2022-04-11 00:26:26,1513312481950720002,"RT @RepTenney: Yesterday, I led 18 members of the #ElectionIntegrityCaucus in a letter to Twitter demanding accountability for its interfer…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6210,claudiatenney,2022-04-11 00:25:27,1513312233379573764,RT @RepTenney: My weekly newsletter is out! Click the link below to read more about my work in Washington and across #NY22 on behalf of our…,New York 22nd District,U.S. Representative,Tenney,Claudia,R
6211,claudiatenney,2022-04-11 00:25:23,1513312217747361793,RT @RepTenney: Governor Hochul had a chance to push for a full repeal of NY’s disastrous bail reform law and the creation of a dangerousnes…,New York 22nd District,U.S. Representative,Tenney,Claudia,R
6212,claudiatenney,2022-04-11 00:25:19,1513312202891177988,"RT @RepTenney: Hunter Biden unethically exploited his connections for personal gain, raising multiple potential conflicts of interest. 
 
I…",New York 22nd District,U.S. Representative,Tenney,Claudia,R
6213,claudiatenney,2022-04-09 19:27:56,1512874973748158468,Amazing footage. https://t.co/vxfUsxtlLu,New York 22nd District,U.S. Representative,Tenney,Claudia,R
6214,TomReedCongress,2021-03-21 23:40:48,1373781668784390151,My statement— https://t.co/WCyvxjjZo5,New York 23rd District,U.S. Representative,Reed,Tom,R
6215,TomReedCongress,2021-03-19 14:11:17,1372913571990999041,"RT @FoxNews: New York nursing home whistleblower: @NYGovCuomo  order was 'ridiculous,' warned officials 'we can't be doing this' https://t.…",New York 23rd District,U.S. Representative,Reed,Tom,R
6216,TomReedCongress,2021-03-16 21:00:15,1371929326829076481,"Andrew Cuomo's lies, harassment, and cover-ups must end. His ego and refusal to resign leave us with no choice but… https://t.co/c2yKdBHaT8",New York 23rd District,U.S. Representative,Reed,Tom,R
6217,TomReedCongress,2021-03-16 12:53:19,1371806784592171014,RT @JaniceDean: Don’t forget about the nursing homes.,New York 23rd District,U.S. Representative,Reed,Tom,R
